review,label
"it isn't that stealing harvard is a horrible movie—if only it were that grand a failureit's just that it's so not-at-all-goodand i expect much more from a talent as outstanding as director bruce mcculloch",neg
"dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy",neg
"is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it",neg
"it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman",neg
"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material",neg
"the scriptplease",neg
"staggers between flaccid satire and what is supposed to be madcap farce",neg
"not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired",neg
"brainy , artistic and muted , almost to the point of suffocation",neg
"plays like the old disease-of-the-week small-screen melodramas",neg
"like life on the island , the movie grows boring despite the scenery",neg
"the truth about charlie is that it's a brazenly misguided project",neg
"caso você sinta necessidade de sair da sala antes do término da projeção , não se preocupe : ninguém lhe enviará penas simbolizando covardia",neg
"displays the potential for a better movie than what bailly manages to deliver",neg
"so exaggerated and broad that it comes off as annoying rather than charming",neg
"an awkward hybrid of genres that just doesn't work",neg
"the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen",neg
"snipes is both a snore and utter tripe",neg
"ritchie's film is easier to swallow than wertmuller's polemical allegory , but it's self-defeatingly decorous",neg
"chalk it up as the worst kind of hubristic folly",neg
"it's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name",neg
"rosenthal ( halloween ii ) seems to have forgotten everything he ever knew about generating suspense",neg
"even murphy's expert comic timing and famed charisma can't rescue this effort",neg
"rodriguez.was unable to reproduce the special spark between the characters that made the first film such a delight",neg
"a sleek advert for youthful anomie that never quite equals the sum of its pretensions",neg
"some body smacks of exhibitionism more than it does cathartic truth telling",neg
"this isn't a terrible film by any means , but it's also far from being a realized work",neg
"apparently , romantic comedy with a fresh point of view just doesn't figure in the present hollywood program",neg
"a lame comedy",neg
"depressingly thin and exhaustingly contrivedonly masochistic moviegoers need apply",neg
"a movie that's held captive by mediocritynot bad , but not all that goodbacon keeps things interesting , but don't go out of your way to pay full price",neg
"what's nextrob schneider , dana carvey and sarah michelle gellar in the philadelphia storydavid spade as citizen kane",neg
"can't seem to get anywhere near the story's center",neg
"the problem , amazingly enough , is the screenplay",neg
"it's a frankenstein-monster of a film that doesn't know what it wants to be",neg
"upper west sidey exercise in narcissism and self-congratulation disguised as a tribute",neg
"on its icy face , the new film is a subzero version of monsters , inc, without the latter's imagination , visual charm or texture",neg
"i can't say this enough : this movie is about an adult male dressed in pink jammies",neg
"it's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex",neg
"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky",neg
"we get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle",neg
"summer's far too fleeting to squander on offal like this",neg
"the film is grossly contradictory in conveying its social message , if indeed there is one",neg
"often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it thereinto how long is this movie",neg
"too bad kramer couldn't make a guest appearance to liven things up",neg
"deuces wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence",neg
"it's a barely tolerable slog over well-trod ground",neg
"epps has neither the charisma nor the natural affability that has made tucker a star",neg
"it's sweet.but just a little bit too precious at the start and a little too familiar at the end",neg
"a dull , dumb and derivative horror film",neg
"an awkwardly contrived exercise in magic realism",neg
"demme gets a lot of flavor and spice into his charade remake , but he can't disguise that he's spiffing up leftovers that aren't so substantial or fresh",neg
"this is a heartfelt story.it just isn't a very involving one",neg
"these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation",neg
"the fact that the 'best part' of the movie comes from a 60-second homage to one of demme's good films doesn't bode well for the rest of it",neg
"richard pryor mined his personal horrors and came up with a treasure chest of material , but lawrence gives us mostly fool's gold",neg
"the band performances featured in drumline are red hot.[but] from a mere story point of view , the film's ice cold",neg
".built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids",neg
"a laughable -- or rather , unlaughable -- excuse for a film",neg
"the sequel is everything the original was not : contrived , overblown and tie-in ready",neg
"like a grinning jack o' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded",neg
"a sentimental hybrid that could benefit from the spice of specificity",neg
".familiar and predictable , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) francreyes' word processor",neg
"give shapiro , goldman , and bolado credit for good intentions , but there's nothing here that they couldn't have done in half an hour",neg
"it's so devoid of joy and energy it makes even jason x.look positively shakesperean by comparison",neg
"a little objectivity could have gone a long way",neg
"one of the worst films of 2002",neg
"i believe silberling had the best intentions here , but he just doesn't have the restraint to fully realize them",neg
"plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood",neg
"mctiernan's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious",neg
"high crimes carries almost no organic intrigue as a government/ marine/legal mystery , and that's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue",neg
"this movie is about the worst thing chan has done in the united states",neg
"the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me",neg
"this ludicrous film is predictable at every turn",neg
"an incredibly irritating comedy about thoroughly vacuous people.manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy",neg
"the film desperately sinks further and further into comedy futility",neg
"instead of a balanced film that explains the zeitgeist that is the x games , we get a cinematic postcard that's superficial and unrealized",neg
"the crassness of this reactionary thriller is matched only by the ridiculousness of its premise",neg
"i wish it would have just gone more over-the-top instead of trying to have it both ways",neg
"the superior plotline isn't quite enough to drag along the dead ( water ) weight of the other",neg
"the film doesn't really care about the thousands of americans who die hideously , it cares about how ryan meets his future wife and makes his start at the cia",neg
"adrift , bentley and hudson stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design",neg
"after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be",neg
"'linklater fans , or pretentious types who want to appear avant-garde will suck up to this project.'",neg
"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai's vaunted empathy",neg
"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability",neg
"if you really want to understand what this story is really all about , you're far better served by the source material",neg
"it's mildly sentimental , unabashedly consumerist.studiously inoffensive and completely disposable",neg
"like its title character , esther kahn is unusual but unfortunately also irritating",neg
"the star who helped give a spark to  chasing amy  and  changing lanes  falls flat as thinking man cia agent jack ryan in this summer's new action film ,  the sum of all fears",neg
"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution",neg
"every conceivable mistake a director could make in filming opera has been perpetrated here",neg
"snoots will no doubt rally to its cause , trotting out threadbare standbys like 'masterpiece' and 'triumph' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers' time with a gobbler like this",neg
"[the film's] taste for  shock humor  will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers",neg
"any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things",neg
"if legendary shlockmeister ed wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from anne rice's novel the vampire chronicles",neg
"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares",neg
"interminably bleak , to say nothing of boring",neg
"things really get weird , though not particularly scary : the movie is all portent and no content",neg
"it's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent electra rebellion",neg
"bogs down badly as we absorb jia's moody , bad-boy behavior which he portrays himself in a one-note performance",neg
"the camera whirlsthe camera twirlsoh , look at that clever anglewow , a jump cut",neg
"demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack",neg
"the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos hadn't blown them all up",neg
"it almost feels as if the movie is more interested in entertaining itself than in amusing us",neg
"it puts washington , as honest working man john qarchibald , on a pedestal , then keeps lifting the pedestal higher",neg
"ultimately , the film amounts to being lectured to by tech-geeks , if you're up for that sort of thing",neg
"far more enjoyable than its predecessor",neg
"[gayton's script] telegraphs every discovery and layers on the gloss of convenience",neg
"full frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre's definitive , if disingenuous , feature",neg
"a ragbag of cliches",neg
"this rough trade punch-and-judy act didn't play well then and it plays worse now",neg
"a reality-snubbing hodgepodge",neg
"the three leads produce adequate performances , but what's missing from this material is any depth of feeling",neg
"it's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling",neg
"this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications.that have no bearing on the story",neg
"short and sweet , but also more than anything else slight… tadpole pulls back from the consequences of its own actions and revelations",neg
"has its moments , but it's pretty far from a treasure",neg
"what more can be expected from a college comedy that's target audience hasn't graduated from junior high school",neg
"collateral damage offers formula payback and the big payoff , but the explosions tend to simply hit their marks , pyro-correctly",neg
"the plan to make enough into ‘an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller' has flopped as surely as a soufflé gone wrong",neg
"instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick",neg
"you know that ten bucks you'd spend on a ticketjust send it to crankywe don't get paid enough to sit through crap like this",neg
"an even more predictable , cliche-ridden endeavor than its predecessor",neg
"the whole thing plays like a tired tyco ad",neg
"the film doesn't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal",neg
"the soupy end result has the odd distinction of being playful without being fun , too",neg
"no , i don't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money",neg
"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser",neg
"one well-timed explosion in a movie can be a knockout , but a hundred of them can be numbingproof of this is ballistic : ecks vssever",neg
"halfway through , however , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary",neg
"weighted down with slow , uninvolving storytelling and flat acting",neg
"we can't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movieunfortunately , we'd prefer a simple misfire",neg
"there isn't one moment in the film that surprises or delights",neg
"'wouldn't it be nice if all guys got a taste of what it's like on the other side of the bra'",neg
"the movie is essentially a series of fleetingly interesting actors' moments",neg
"most of the information has already appeared in one forum or another and , no matter how broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence",neg
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch",neg
"the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again",neg
"smug , artificial , ill-constructed and fatally overlong.it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera",neg
"chelsea walls is a case of too many chefs fussing over too weak a recipe",neg
"every joke is repeated at least four timesevery joke is repeated at least four timesevery joke is repeated at least--annoying , isn't it",neg
"comes across as a fairly weak retooling",neg
"the lousy lead performances.keep the movie from ever reaching the comic heights it obviously desired",neg
"its and pieces of the hot chick are so hilarious , and schneider's performance is so fine , it's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess",neg
"[creates] the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama",neg
"the movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates",neg
"earnest and heartfelt but undernourished and plodding",neg
"a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks",neg
"romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrongthey cheapen the overall effect",neg
"has all the complexity and realistic human behavior of an episode of general hospital",neg
"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it's unlikely to inspire anything more than a visit to mcdonald's , let alone some savvy street activism",neg
"[allen's] been making piffle for a long while , and hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now",neg
"an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound",neg
"mildly amusing",neg
"not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans",neg
"the movie is silly beyond comprehension , and even if it weren't silly , it would still be beyond comprehension",neg
"watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when carol kane appears on the screen",neg
"the scriptwriters are no less a menace to society than the film's characters",neg
"fairly run-of-the-mill",neg
"merchant hasn't directed this movie so much as produced it -- like sausage",neg
"the film has a nearly terminal case of the cutes , and it's neither as funny nor as charming as it thinks it is",neg
"more a gunfest than a rock concert",neg
"it's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni",neg
"a muddy psychological thriller rife with miscalculationsit makes me say the obvious : abandon all hope of a good movie ye who enter here",neg
"mildly entertaining",neg
"it's not original enough",neg
"a listless sci-fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect",neg
"terrible",neg
"little more than a super-sized infomercial for the cable-sports channel and its summer x games",neg
"degenerates into hogwash",neg
"a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive",neg
"julie davis is the kathie lee gifford of film directors , sadly proving once again ego doesn't always go hand in hand with talent",neg
"an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled 'hip' , 'innovative' and 'realistic'",neg
"the story's pathetic and the gags are puerile",neg
"curiously , super troopers suffers because it doesn't have enough vices to merit its 103-minute length",neg
"so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy",neg
"i was sent a copyof this film to review on dvdfor freei still want my money back",neg
"it plods along methodically , somehow under the assumption that its  dead wife communicating from beyond the grave  framework is even remotely new or interesting",neg
"it's hard to believe that a relationship like holly and marina's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive",neg
"all too familiar.basically the sort of cautionary tale that was old when 'angels with dirty faces' appeared in 1938",neg
"…passable enough for a shoot-out in the okcourt house of life type of flickstrictly middle of the road",neg
"although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out",neg
"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichés , depression and bad alternative music",neg
"no one can doubt the filmmakers' motives , but the guys still feels counterproductive",neg
"a very slow , uneventful ride around a pretty tattered old carousel",neg
"with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee",neg
"  feardotcom  has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker",neg
"a meatballs for the bare-midriff generation",neg
"well-meaning to a fault , antwone fisher manages the dubious feat of turning one man's triumph of will into everyman's romance comedy",neg
"seemingly disgusted with the lazy material and the finished product's unshapely look , director fisher stevens inexplicably dips key moments from the film in waking life water colors",neg
"formula 51 promises a new kind of high but delivers the same old bad trip",neg
"everything that was right about blade is wrong in its sequel",neg
"a few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot hasn't the stamina for the 100-minute running time , and the protagonists' bohemian boorishness mars the spirit of good clean fun",neg
"the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one )",neg
"disney again ransacks its archives for a quick-buck sequel",neg
" coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock",neg
"anyone who suffers through this film deserves , at the very least , a big box of consolation candy",neg
"how much you are moved by the emotional tumult of [françois and michèle's] relationship depends a lot on how interesting and likable you find them",neg
"they presume their audience won't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes",neg
"collapses after 30 minutes into a slap-happy series of adolescent violence",neg
"the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film's producers ) do everything he can to look like a good guy",neg
"attal's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated , it's a wonder that he couldn't have brought something fresher to the proceedings simply by accident",neg
"obvious , obnoxious and didactic burlesque",neg
"the most surprising thing about this film is that they are actually releasing it into theaters",neg
"michele is a such a brainless flibbertigibbet that it's hard to take her spiritual quest at all seriously",neg
"ultimately , clarity matters , both in breaking codes and making moviesenigma lacks it",neg
"potty-mouthed enough for pg-13 , yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults",neg
".has its moments , but ultimately , its curmudgeon doesn't quite make the cut of being placed on any list of favorites",neg
"a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour",neg
"most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement",neg
"in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in",neg
"rather less than the sum of its underventilated père-fils confrontations",neg
"mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative",neg
"plays like a series of vignettes -- clips of a film that are still looking for a common through-line",neg
"new yorkers always seem to find the oddest places to dwell.",neg
"amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way",neg
"yes , spirited away is a triumph of imagination , but it's also a failure of storytelling",neg
"a characteristically engorged and sloppy coming-of-age movie",neg
"a somewhat disappointing and meandering saga",neg
"whenever you think you've seen the end of the movie , we cut to a new scene , which also appears to be the endbut , no , we get another scene , and then anotheryou begin to long for the end credits as the desert does for rain",neg
"an empty , ugly exercise in druggy trance-noir and trumped-up street credibility",neg
"the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing",neg
"the milieu is wholly unconvincing.and the histrionics reach a truly annoying pitch",neg
"unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters",neg
"each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time",neg
"except for paymer as the boss who ultimately expresses empathy for bartleby's pain , the performances are so stylized as to be drained of human emotion",neg
"will no doubt delight plympton's legion of fans ; others may find 80 minutes of these shenanigans exhausting",neg
"the laughs are as rare as snake foo yung",neg
"for a film that celebrates radical , nonconformist values , what to do in case of firelazily and glumly settles into a most traditional , reserved kind of filmmaking",neg
"knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow upbut they lack their idol's energy and passion for detail",neg
"mattei so completely loses himself to the film's circular structure to ever offer any insightful discourse on , well , love in the time of money",neg
"it briefly flirts with player masochism , but the point of real interest -– audience sadism -- is evaded completely",neg
"holland lets things peter out midway , but it's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals",neg
"for every articulate player , such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words  radical  or  suck  into a sentence",neg
"there's not a fresh idea at the core of this tale",neg
"an impenetrable and insufferable ball of pseudo-philosophic twaddle",neg
"it's unfortunate that wallace , who wrote gibson's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue",neg
"i liked the movie , but i know i would have liked it more if it had just gone that one step furtheri'm left slightly disappointed that it didn't",neg
"dreary tale of middle-class angst",neg
"for a movie about the power of poetry and passion , there is precious little of either",neg
"[jackson and bledel] seem to have been picked not for their acting chops , but for their looks and appeal to the pre-teen crowd",neg
"lillard and cardellini earn their scooby snacks , but not anyone else",neg
"like schindler's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way",neg
"an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film",neg
"[screenwriter] pimental took the farrelly brothers comedy and feminized it , but it is a rather poor imitation",neg
"it's kind of sad that so many people put so much time and energy into this turkey",neg
"friday after next is a lot more bluster than bite",neg
"its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up",neg
"a decidedly mixed bag",neg
"meandering and confusing",neg
"there are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels",neg
"ice cube isn't quite out of ripe screwball ideas , but friday after next spreads them pretty thin",neg
"not everything in the film works , including its somewhat convenient ending",neg
"the characters , cast in impossibly contrived situations , are totally estranged from reality",neg
"everything else about high crimes is , like the military system of justice it portrays , tiresomely regimented",neg
"just dreadfuli don't blame eddie murphy but shouldn't owen wilson know a movie must have a story and a script",neg
"sweet home alabama certainly won't be remembered as one of [witherspoon's] better films",neg
"hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film",neg
"this is just lazy writingeven kids deserve better",neg
"the pretensions -- and disposable story -- sink the movieand diesel isn't the actor to save it",neg
"bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charitable it can only be seen as propaganda",neg
".a preachy parable stylized with a touch of john woo bullet ballet",neg
"frank capra played this story straightbut the 2002 film doesn't really believe in it , and breaks the mood with absurdly inappropriate 'comedy' scenes",neg
"how about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap",neg
"the problem is that for the most part , the film is deadly dull",neg
"handled correctly , wilde's play is a masterpiece of elegant wit and artificehere , alas , it collapses like an overcooked soufflé",neg
"  sorority boys  was funnier , and that movie was pretty bad",neg
"a bizarre piece of work , with premise and dialogue at the level of kids' television and plot threads as morose as teen pregnancy , rape and suspected murder",neg
"paul bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1",neg
"it's a gag that's worn a bit thin over the years , though don't ask still finds a few chuckles",neg
"an uplifting drama.what antwone fisher isn't , however , is original",neg
"often likable , but just as often it's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy",neg
"certain to be distasteful to children and adults alike , eight crazy nights is a total misfire",neg
"elaborate special effects take centre screen , so that the human story is pushed to one side",neg
"showtime isn't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again",neg
"all the characters are clinically depressed and have abandoned their slim hopes and dreams",neg
"this tuxedo.should have been sent back to the tailor for some major alterations",neg
"i have no problem with  difficult  movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled outbut first , you have to give the audience a reason to <b>want</b> to put for that effort , and  i",neg
"been there , done that.a thousand times already , and better",neg
"what's most offensive isn't the waste of a good cast , but the film's denial of sincere grief and mourning in favor of bogus spiritualism",neg
"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness",neg
"fans of plympton's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers",neg
"barrels along at the start before becoming mired in sentimentality",neg
"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens",neg
"the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics",neg
"'punch-drunk love is so convinced of its own brilliance that , if it were a person , you'd want to smash its face in'",neg
"at once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance",neg
"the trashy teen-sleaze equivalent of showgirls",neg
"while the production details are lavish , film has little insight into the historical period and its artists , particularly in how sand developed a notorious reputation",neg
"a crass and insulting homage to great films like some like it hot and the john wayne classics",neg
"what's the most positive thing that can be said about the new rob schneider vehiclewell , it's not as pathetic as the animal",neg
"with all the sympathy , empathy and pity fogging up the screen.his secret life enters the land of unintentional melodrama and tiresome love triangles",neg
"the problematic characters and overly convenient plot twists foul up shum's good intentions",neg
"what 'blade runner' would've looked like as a low-budget series on a uhf channel",neg
"doesn't add up to much",neg
"has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release",neg
"with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s",neg
"it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time",neg
"loud , silly , stupid and pointless",neg
"mandel holland's direction is uninspired , and his scripting unsurprising , but the performances by phifer and black are ultimately winningyou'll find yourself wishing that you and they were in another movie",neg
"a yawn-provoking little farm melodrama",neg
"did no one on the set have a sense of humor , or did they not have the nerve to speak up",neg
"crummy",neg
"seriously , rent the disney version",neg
"as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them",neg
"like its parade of predecessors , this halloween is a gory slash-festit can't escape its past , and it doesn't want to",neg
"  abandon  will leave you wanting to abandon the theater",neg
"problem is , we have no idea what in creation is going on",neg
"a live-action cartoon , a fast-moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind",neg
"a loquacious and dreary piece of business",neg
"what the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean",neg
"director hoffman , his writer and kline's agent should serve detention",neg
"dodgy mixture of cutesy romance , dark satire and murder mystery",neg
"meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo's lifetime milestones with the dutiful precision of a tax accountant",neg
"time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation",neg
"i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche",neg
"while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza , there's nothing here to match that movie's intermittent moments of inspiration",neg
"i'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by vincent rnebrida or the gutless direction by laurice guillen",neg
"the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow",neg
"whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors",neg
"as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else",neg
"the irwins' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts",neg
"if routine action and jokes like this are your cup of tea , then pay your $8 and get ready for the big shearthis is one baaaaaaaaad movie",neg
"a man leaving the screening said the film was better than saving private ryanhe may have meant the internet short saving ryan's privatesbut windtalkers doesn't beat that one , either",neg
"may puzzle his most ardent fans",neg
"starts as a tart little lemon drop of a movie and ends up as a bitter pill",neg
"we never feel anything for these characters , and as a result the film is basically just a curiosity",neg
"those unfamiliar with mormon traditions may find the singles ward occasionally bewildering",neg
"ritchie may not have a novel thought in his head , but he knows how to pose madonna",neg
"the story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long",neg
"feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form",neg
"while you have to admit it's semi-amusing to watch robert deniro belt out  when you're a jet , you're a jet all the way ,  it's equally distasteful to watch him sing the lyrics to  tonight",neg
"an opportunity missed",neg
"the whole mess boils down to a transparently hypocritical work that feels as though it's trying to set the women's liberation movement back 20 years",neg
"'.the cast portrays their cartoon counterparts well.but quite frankly , scoob and shag don't eat enough during the film'",neg
"more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now",neg
"tv skit-com material fervently deposited on the big screen",neg
"[johnnie to and wai ka fai are] sure to find an enthusiastic audience among american action-adventure buffs , but the film's interests may be too narrow to attract crossover viewers",neg
"if there was ever a movie where the upbeat ending feels like a copout , this is the one",neg
"it's as sorry a mess as its director's diabolical debut , mad cows",neg
"any attempts at nuance given by the capable cast is drowned out by director jon purdy's sledgehammer sap",neg
"its audacious ambitions sabotaged by pomposity , steven soderbergh's space opera emerges as a numbingly dull experience",neg
"despite some strong performances , never rises above the level of a telanovela",neg
"this is a picture that maik , the firebrand turned savvy ad man , would be envious of : it hijacks the heat of revolution and turns it into a sales tool",neg
"feels slight , as if it were an extended short , albeit one made by the smartest kids in class",neg
"unspeakable , of course , barely begins to describe the plot and its complicationsvulgar is too optimistic a title",neg
"the actors pull out all the stops in nearly every scene , but to diminishing effectthe characters never change",neg
